sentID	comparison	pairid	contextid	lemma	condition	pronoun	sentence	ROI
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects admire bring new.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects admire bring new.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects admire gives new.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects admire gives new.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects admire are new.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects admire are new.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects admire is popular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects admire is popular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects admire help popular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects admire help popular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects admire bring popular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects admire bring popular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects admire gives popular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects admire gives popular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects admire are popular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects admire are popular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects admire is unpopular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects admire is unpopular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects admire help unpopular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects admire help unpopular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects admire bring unpopular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects admire bring unpopular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects admire gives unpopular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects admire gives unpopular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects admire are unpopular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects admire are unpopular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects admire is joy to people.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects admire is joy to people.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects admire help joy to people.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects admire help joy to people.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects admire bring joy to people.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects admire bring joy to people.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects admire gives joy to people.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects admire gives joy to people.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects admire are joy to people.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects admire are joy to people.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects admire interest is	7
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects admire interest is	7
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects admire interest help	7
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects admire interest help	7
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects admire interest bring	7
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects admire interest bring	7
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects admire interest gives	7
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects admire interest gives	7
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects admire interest are	7
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects admire interest are	7
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects hate is good.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects hate is good.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects hate help good.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects hate help good.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring good.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring good.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives good.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives good.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects hate are good.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects hate are good.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects hate is bad.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects hate is bad.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects hate help bad.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects hate help bad.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring bad.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring bad.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives bad.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives bad.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects hate are bad.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects hate are bad.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects hate is new.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects hate is new.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects hate help new.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects hate help new.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring new.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring new.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives new.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives new.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects hate are new.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects hate are new.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects hate is popular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects hate is popular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects hate help popular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects hate help popular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring popular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring popular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives popular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives popular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects hate are popular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects hate are popular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects hate is unpopular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects hate is unpopular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects hate help unpopular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects hate help unpopular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring unpopular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring unpopular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives unpopular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives unpopular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects hate are unpopular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects hate are unpopular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects hate is joy to people.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects hate is joy to people.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects hate help joy to people.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects hate help joy to people.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring joy to people.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects hate bring joy to people.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives joy to people.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects hate gives joy to people.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects hate are joy to people.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects hate are joy to people.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects hate interest is	7
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects hate interest is	7
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects hate interest help	7
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects hate interest help	7
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects hate interest bring	7
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects hate interest bring	7
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects hate interest gives	7
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects hate interest gives	7
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects hate interest are	7
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects hate interest are	7
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects love is good.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects love is good.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects love help good.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects love help good.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring good.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring good.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives good.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives good.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects love are good.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects love are good.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects love is bad.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects love is bad.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects love help bad.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects love help bad.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring bad.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring bad.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives bad.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives bad.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects love are bad.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects love are bad.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects love is new.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects love is new.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects love help new.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects love help new.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring new.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring new.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives new.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives new.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects love are new.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects love are new.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects love is popular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects love is popular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects love help popular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects love help popular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring popular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring popular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives popular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives popular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects love are popular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects love are popular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects love is unpopular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects love is unpopular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects love help unpopular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects love help unpopular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring unpopular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring unpopular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives unpopular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives unpopular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects love are unpopular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects love are unpopular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects love is joy to people.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects love is joy to people.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects love help joy to people.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects love help joy to people.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring joy to people.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects love bring joy to people.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives joy to people.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects love gives joy to people.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects love are joy to people.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects love are joy to people.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the architects love interest is	7
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the architects love interest is	7
1	expected	2	2	help	Across object relative clause	NA	The movies that the architects love interest help	7
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the architects love interest help	7
1	expected	3	2	bring	Across object relative clause	NA	The movies that the architects love interest bring	7
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the architects love interest bring	7
1	expected	4	2	gives	Across object relative clause	NA	The movies that the architects love interest gives	7
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the architects love interest gives	7
1	expected	5	2	are	Across object relative clause	NA	The movies that the architects love interest are	7
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the architects love interest are	7
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters like is good.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters like is good.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters like help good.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters like help good.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring good.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring good.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives good.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives good.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters like are good.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters like are good.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters like is bad.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters like is bad.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters like help bad.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters like help bad.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring bad.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring bad.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives bad.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives bad.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters like are bad.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters like are bad.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters like is new.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters like is new.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters like help new.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters like help new.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring new.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring new.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives new.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives new.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters like are new.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters like are new.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters like is popular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters like is popular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters like help popular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters like help popular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring popular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring popular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives popular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives popular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters like are popular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters like are popular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters like is unpopular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters like is unpopular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters like help unpopular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters like help unpopular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring unpopular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring unpopular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives unpopular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives unpopular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters like are unpopular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters like are unpopular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters like is joy to people.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters like is joy to people.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters like help joy to people.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters like help joy to people.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring joy to people.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters like bring joy to people.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives joy to people.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters like gives joy to people.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters like are joy to people.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters like are joy to people.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters like interest is	7
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters like interest is	7
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters like interest help	7
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters like interest help	7
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters like interest bring	7
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters like interest bring	7
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters like interest gives	7
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters like interest gives	7
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters like interest are	7
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters like interest are	7
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is good.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is good.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help good.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help good.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring good.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring good.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives good.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives good.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are good.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are good.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is bad.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is bad.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help bad.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help bad.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring bad.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring bad.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives bad.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives bad.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are bad.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are bad.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is new.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is new.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help new.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help new.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring new.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring new.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives new.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives new.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are new.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are new.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is popular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is popular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help popular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help popular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring popular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring popular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives popular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives popular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are popular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are popular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is unpopular.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is unpopular.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help unpopular.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help unpopular.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring unpopular.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring unpopular.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives unpopular.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives unpopular.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are unpopular.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are unpopular.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is joy to people.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters admire is joy to people.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help joy to people.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters admire help joy to people.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring joy to people.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire bring joy to people.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives joy to people.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire gives joy to people.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are joy to people.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters admire are joy to people.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters admire interest is	7
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters admire interest is	7
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters admire interest help	7
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters admire interest help	7
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire interest bring	7
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters admire interest bring	7
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire interest gives	7
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters admire interest gives	7
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters admire interest are	7
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters admire interest are	7
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters hate is good.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters hate is good.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters hate help good.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters hate help good.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters hate bring good.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters hate bring good.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters hate gives good.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters hate gives good.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters hate are good.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters hate are good.	6
1	expected	1	2	is	Across object relative clause	NA	The movies that the skaters hate is bad.	6
1	unexpected	1	2	is	Across object relative clause	NA	The movies that the skaters hate is bad.	6
1	expected	2	2	help	Across object relative clause	NA	The movies that the skaters hate help bad.	6
1	unexpected	2	2	help	Across object relative clause	NA	The movies that the skaters hate help bad.	6
1	expected	3	2	bring	Across object relative clause	NA	The movies that the skaters hate bring bad.	6
1	unexpected	3	2	bring	Across object relative clause	NA	The movies that the skaters hate bring bad.	6
1	expected	4	2	gives	Across object relative clause	NA	The movies that the skaters hate gives bad.	6
1	unexpected	4	2	gives	Across object relative clause	NA	The movies that the skaters hate gives bad.	6
1	expected	5	2	are	Across object relative clause	NA	The movies that the skaters hate are bad.	6
1	unexpected	5	2	are	Across object relative clause	NA	The movies that the skaters hate are bad.	6
1	expected	1	3	is	Across prepositional phrase	NA	the authors next to the guards is	6
1	unexpected	1	3	is	Across prepositional phrase	NA	the authors next to the guards is	6
1	expected	2	3	help	Across prepositional phrase	NA	the authors next to the guards help	6
